# z  H_LCDM[1/Mpc]  H_GREA[1/Mpc]  H_ratio-1  w_GREA
2.321849928e+11 1.162974091e+17 1.162974091e+17 0.000000000e+00 -6.666666654e-01
2.323721919e+11 1.164850142e+17 1.164850142e+17 0.000000000e+00 -6.666666654e-01
2.325595419e+11 1.166729219e+17 1.166729219e+17 0.000000000e+00 -6.666666654e-01
2.327470430e+11 1.168611328e+17 1.168611328e+17 0.000000000e+00 -6.666666654e-01
2.329346953e+11 1.170496473e+17 1.170496473e+17 0.000000000e+00 -6.666666654e-01
2.331224988e+11 1.172384659e+17 1.172384659e+17 0.000000000e+00 -6.666666654e-01
2.333104538e+11 1.174275891e+17 1.174275891e+17 0.000000000e+00 -6.666666655e-01
2.334985603e+11 1.176170173e+17 1.176170173e+17 0.000000000e+00 -6.666666655e-01
2.336868184e+11 1.178067512e+17 1.178067512e+17 0.000000000e+00 -6.666666655e-01
2.338752284e+11 1.179967911e+17 1.179967911e+17 0.000000000e+00 -6.666666655e-01
2.340637902e+11 1.181871376e+17 1.181871376e+17 0.000000000e+00 -6.666666655e-01
2.342525041e+11 1.183777911e+17 1.183777911e+17 0.000000000e+00 -6.666666655e-01
2.344413701e+11 1.185687522e+17 1.185687522e+17 0.000000000e+00 -6.666666655e-01
2.346303884e+11 1.187600213e+17 1.187600213e+17 0.000000000e+00 -6.666666655e-01
2.348195591e+11 1.189515990e+17 1.189515990e+17 0.000000000e+00 -6.666666655e-01
2.350088824e+11 1.191434857e+17 1.191434857e+17 0.000000000e+00 -6.666666655e-01
2.351983582e+11 1.193356820e+17 1.193356820e+17 0.000000000e+00 -6.666666655e-01
2.353879868e+11 1.195281883e+17 1.195281883e+17 0.000000000e+00 -6.666666655e-01
2.355777684e+11 1.197210051e+17 1.197210051e+17 0.000000000e+00 -6.666666655e-01
2.357677029e+11 1.199141330e+17 1.199141330e+17 0.000000000e+00 -6.666666655e-01
2.359577905e+11 1.201075725e+17 1.201075725e+17 0.000000000e+00 -6.666666655e-01
2.361480314e+11 1.203013239e+17 1.203013239e+17 0.000000000e+00 -6.666666655e-01
2.363384257e+11 1.204953880e+17 1.204953880e+17 0.000000000e+00 -6.666666655e-01
2.365289735e+11 1.206897651e+17 1.206897651e+17 0.000000000e+00 -6.666666655e-01
2.367196750e+11 1.208844557e+17 1.208844557e+17 0.000000000e+00 -6.666666655e-01
2.369105302e+11 1.210794604e+17 1.210794604e+17 0.000000000e+00 -6.666666655e-01
2.371015392e+11 1.212747797e+17 1.212747797e+17 0.000000000e+00 -6.666666655e-01
2.372927023e+11 1.214704140e+17 1.214704140e+17 0.000000000e+00 -6.666666655e-01
2.374840195e+11 1.216663640e+17 1.216663640e+17 0.000000000e+00 -6.666666655e-01
2.376754909e+11 1.218626300e+17 1.218626300e+17 0.000000000e+00 -6.666666655e-01
2.378671167e+11 1.220592127e+17 1.220592127e+17 0.000000000e+00 -6.666666655e-01
2.380588970e+11 1.222561125e+17 1.222561125e+17 0.000000000e+00 -6.666666655e-01
2.382508320e+11 1.224533299e+17 1.224533299e+17 0.000000000e+00 -6.666666655e-01
2.384429216e+11 1.226508654e+17 1.226508654e+17 0.000000000e+00 -6.666666655e-01
2.386351662e+11 1.228487196e+17 1.228487196e+17 0.000000000e+00 -6.666666655e-01
2.388275657e+11 1.230468929e+17 1.230468929e+17 0.000000000e+00 -6.666666655e-01
2.390201204e+11 1.232453860e+17 1.232453860e+17 0.000000000e+00 -6.666666655e-01
2.392128303e+11 1.234441992e+17 1.234441992e+17 0.000000000e+00 -6.666666655e-01
2.394056956e+11 1.236433332e+17 1.236433332e+17 0.000000000e+00 -6.666666655e-01
2.395987164e+11 1.238427884e+17 1.238427884e+17 0.000000000e+00 -6.666666655e-01
2.397918928e+11 1.240425653e+17 1.240425653e+17 0.000000000e+00 -6.666666655e-01
2.399852250e+11 1.242426645e+17 1.242426645e+17 0.000000000e+00 -6.666666655e-01
2.401787130e+11 1.244430865e+17 1.244430865e+17 0.000000000e+00 -6.666666655e-01
2.403723571e+11 1.246438319e+17 1.246438319e+17 0.000000000e+00 -6.666666655e-01
2.405661572e+11 1.248449010e+17 1.248449010e+17 0.000000000e+00 -6.666666655e-01
2.407601136e+11 1.250462945e+17 1.250462945e+17 0.000000000e+00 -6.666666655e-01
2.409542264e+11 1.252480129e+17 1.252480129e+17 0.000000000e+00 -6.666666655e-01
2.411484957e+11 1.254500567e+17 1.254500567e+17 0.000000000e+00 -6.666666655e-01
2.413429216e+11 1.256524264e+17 1.256524264e+17 0.000000000e+00 -6.666666655e-01
2.415375043e+11 1.258551225e+17 1.258551225e+17 0.000000000e+00 -6.666666655e-01
2.417322439e+11 1.260581457e+17 1.260581457e+17 0.000000000e+00 -6.666666655e-01
2.419271404e+11 1.262614963e+17 1.262614963e+17 0.000000000e+00 -6.666666655e-01
2.421221941e+11 1.264651750e+17 1.264651750e+17 0.000000000e+00 -6.666666655e-01
2.423174051e+11 1.266691822e+17 1.266691822e+17 0.000000000e+00 -6.666666655e-01
2.425127734e+11 1.268735186e+17 1.268735186e+17 0.000000000e+00 -6.666666655e-01
2.427082993e+11 1.270781845e+17 1.270781845e+17 0.000000000e+00 -6.666666655e-01
2.429039828e+11 1.272831807e+17 1.272831807e+17 0.000000000e+00 -6.666666655e-01
2.430998241e+11 1.274885075e+17 1.274885075e+17 0.000000000e+00 -6.666666655e-01
2.432958233e+11 1.276941655e+17 1.276941655e+17 0.000000000e+00 -6.666666655e-01
2.434919805e+11 1.279001553e+17 1.279001553e+17 0.000000000e+00 -6.666666655e-01
2.436882958e+11 1.281064774e+17 1.281064774e+17 0.000000000e+00 -6.666666655e-01
2.438847695e+11 1.283131323e+17 1.283131323e+17 0.000000000e+00 -6.666666655e-01
2.440814015e+11 1.285201206e+17 1.285201206e+17 0.000000000e+00 -6.666666655e-01
2.442781921e+11 1.287274427e+17 1.287274427e+17 0.000000000e+00 -6.666666655e-01
2.444751413e+11 1.289350994e+17 1.289350994e+17 0.000000000e+00 -6.666666655e-01
2.446722494e+11 1.291430910e+17 1.291430910e+17 0.000000000e+00 -6.666666655e-01
2.448695163e+11 1.293514181e+17 1.293514181e+17 0.000000000e+00 -6.666666655e-01
2.450669423e+11 1.295600813e+17 1.295600813e+17 0.000000000e+00 -6.666666655e-01
2.452645275e+11 1.297690811e+17 1.297690811e+17 0.000000000e+00 -6.666666655e-01
2.454622719e+11 1.299784180e+17 1.299784180e+17 0.000000000e+00 -6.666666655e-01
2.456601758e+11 1.301880926e+17 1.301880926e+17 0.000000000e+00 -6.666666655e-01
2.458582393e+11 1.303981055e+17 1.303981055e+17 0.000000000e+00 -6.666666655e-01
2.460564624e+11 1.306084571e+17 1.306084571e+17 0.000000000e+00 -6.666666655e-01
2.462548454e+11 1.308191481e+17 1.308191481e+17 0.000000000e+00 -6.666666655e-01
2.464533883e+11 1.310301790e+17 1.310301790e+17 0.000000000e+00 -6.666666655e-01
2.466520913e+11 1.312415503e+17 1.312415503e+17 0.000000000e+00 -6.666666655e-01
2.468509545e+11 1.314532625e+17 1.314532625e+17 0.000000000e+00 -6.666666655e-01
2.470499780e+11 1.316653163e+17 1.316653163e+17 0.000000000e+00 -6.666666655e-01
2.472491620e+11 1.318777121e+17 1.318777121e+17 0.000000000e+00 -6.666666655e-01
2.474485066e+11 1.320904506e+17 1.320904506e+17 0.000000000e+00 -6.666666655e-01
2.476480119e+11 1.323035323e+17 1.323035323e+17 0.000000000e+00 -6.666666655e-01
2.478476781e+11 1.325169577e+17 1.325169577e+17 0.000000000e+00 -6.666666655e-01
2.480475052e+11 1.327307273e+17 1.327307273e+17 0.000000000e+00 -6.666666655e-01
2.482474934e+11 1.329448419e+17 1.329448419e+17 0.000000000e+00 -6.666666655e-01
2.484476429e+11 1.331593018e+17 1.331593018e+17 0.000000000e+00 -6.666666655e-01
2.486479538e+11 1.333741076e+17 1.333741076e+17 0.000000000e+00 -6.666666655e-01
2.488484261e+11 1.335892600e+17 1.335892600e+17 0.000000000e+00 -6.666666655e-01
2.490490601e+11 1.338047595e+17 1.338047595e+17 0.000000000e+00 -6.666666655e-01
2.492498559e+11 1.340206066e+17 1.340206066e+17 0.000000000e+00 -6.666666655e-01
2.494508135e+11 1.342368019e+17 1.342368019e+17 0.000000000e+00 -6.666666655e-01
2.496519332e+11 1.344533459e+17 1.344533459e+17 0.000000000e+00 -6.666666655e-01
2.498532150e+11 1.346702393e+17 1.346702393e+17 0.000000000e+00 -6.666666655e-01
2.500546591e+11 1.348874825e+17 1.348874825e+17 0.000000000e+00 -6.666666655e-01
2.502562656e+11 1.351050762e+17 1.351050762e+17 0.000000000e+00 -6.666666655e-01
2.504580347e+11 1.353230209e+17 1.353230209e+17 0.000000000e+00 -6.666666655e-01
2.506599664e+11 1.355413172e+17 1.355413172e+17 0.000000000e+00 -6.666666655e-01
2.508620609e+11 1.357599656e+17 1.357599656e+17 0.000000000e+00 -6.666666655e-01
2.510643184e+11 1.359789667e+17 1.359789667e+17 0.000000000e+00 -6.666666655e-01
2.512667390e+11 1.361983211e+17 1.361983211e+17 0.000000000e+00 -6.666666655e-01
2.514693227e+11 1.364180294e+17 1.364180294e+17 0.000000000e+00 -6.666666655e-01
2.516720698e+11 1.366380921e+17 1.366380921e+17 0.000000000e+00 -6.666666655e-01
2.518749804e+11 1.368585098e+17 1.368585098e+17 0.000000000e+00 -6.666666655e-01
2.520780545e+11 1.370792830e+17 1.370792830e+17 0.000000000e+00 -6.666666655e-01
2.522812924e+11 1.373004124e+17 1.373004124e+17 0.000000000e+00 -6.666666655e-01
2.524846941e+11 1.375218985e+17 1.375218985e+17 0.000000000e+00 -6.666666655e-01
2.526882598e+11 1.377437419e+17 1.377437419e+17 0.000000000e+00 -6.666666655e-01
2.528919897e+11 1.379659432e+17 1.379659432e+17 0.000000000e+00 -6.666666655e-01
2.530958838e+11 1.381885029e+17 1.381885029e+17 0.000000000e+00 -6.666666655e-01
2.532999423e+11 1.384114216e+17 1.384114216e+17 0.000000000e+00 -6.666666655e-01
2.535041653e+11 1.386346999e+17 1.386346999e+17 0.000000000e+00 -6.666666655e-01
2.537085530e+11 1.388583384e+17 1.388583384e+17 0.000000000e+00 -6.666666655e-01
2.539131055e+11 1.390823377e+17 1.390823377e+17 0.000000000e+00 -6.666666655e-01
2.541178229e+11 1.393066983e+17 1.393066983e+17 0.000000000e+00 -6.666666656e-01
2.543227053e+11 1.395314208e+17 1.395314208e+17 0.000000000e+00 -6.666666656e-01
2.545277529e+11 1.397565059e+17 1.397565059e+17 0.000000000e+00 -6.666666656e-01
2.547329659e+11 1.399819541e+17 1.399819541e+17 0.000000000e+00 -6.666666656e-01
2.549383443e+11 1.402077659e+17 1.402077659e+17 0.000000000e+00 -6.666666656e-01
2.551438882e+11 1.404339420e+17 1.404339420e+17 0.000000000e+00 -6.666666656e-01
2.553495979e+11 1.406604829e+17 1.406604829e+17 0.000000000e+00 -6.666666656e-01
2.555554735e+11 1.408873893e+17 1.408873893e+17 0.000000000e+00 -6.666666656e-01
2.557615150e+11 1.411146618e+17 1.411146618e+17 0.000000000e+00 -6.666666656e-01
2.559677227e+11 1.413423008e+17 1.413423008e+17 0.000000000e+00 -6.666666656e-01
2.561740966e+11 1.415703071e+17 1.415703071e+17 0.000000000e+00 -6.666666656e-01
2.563806369e+11 1.417986812e+17 1.417986812e+17 0.000000000e+00 -6.666666656e-01
2.565873438e+11 1.420274237e+17 1.420274237e+17 0.000000000e+00 -6.666666656e-01
2.567942173e+11 1.422565351e+17 1.422565351e+17 0.000000000e+00 -6.666666656e-01
2.570012575e+11 1.424860162e+17 1.424860162e+17 0.000000000e+00 -6.666666656e-01
2.572084647e+11 1.427158675e+17 1.427158675e+17 0.000000000e+00 -6.666666656e-01
2.574158390e+11 1.429460895e+17 1.429460895e+17 0.000000000e+00 -6.666666656e-01
2.576233805e+11 1.431766829e+17 1.431766829e+17 0.000000000e+00 -6.666666656e-01
2.578310893e+11 1.434076483e+17 1.434076483e+17 0.000000000e+00 -6.666666656e-01
2.580389655e+11 1.436389863e+17 1.436389863e+17 0.000000000e+00 -6.666666656e-01
2.582470094e+11 1.438706975e+17 1.438706975e+17 0.000000000e+00 -6.666666656e-01
2.584552210e+11 1.441027825e+17 1.441027825e+17 0.000000000e+00 -6.666666656e-01
2.586636004e+11 1.443352418e+17 1.443352418e+17 0.000000000e+00 -6.666666656e-01
2.588721479e+11 1.445680761e+17 1.445680761e+17 0.000000000e+00 -6.666666656e-01
2.590808635e+11 1.448012861e+17 1.448012861e+17 0.000000000e+00 -6.666666656e-01
2.592897474e+11 1.450348722e+17 1.450348722e+17 0.000000000e+00 -6.666666656e-01
2.594987997e+11 1.452688352e+17 1.452688352e+17 0.000000000e+00 -6.666666656e-01
2.597080206e+11 1.455031755e+17 1.455031755e+17 0.000000000e+00 -6.666666656e-01
2.599174101e+11 1.457378939e+17 1.457378939e+17 0.000000000e+00 -6.666666656e-01
2.601269684e+11 1.459729909e+17 1.459729909e+17 0.000000000e+00 -6.666666656e-01
2.603366957e+11 1.462084672e+17 1.462084672e+17 0.000000000e+00 -6.666666656e-01
2.605465921e+11 1.464443233e+17 1.464443233e+17 0.000000000e+00 -6.666666656e-01
2.607566578e+11 1.466805599e+17 1.466805599e+17 0.000000000e+00 -6.666666656e-01
2.609668928e+11 1.469171776e+17 1.469171776e+17 0.000000000e+00 -6.666666656e-01
2.611772973e+11 1.471541770e+17 1.471541770e+17 0.000000000e+00 -6.666666656e-01
2.613878714e+11 1.473915587e+17 1.473915587e+17 0.000000000e+00 -6.666666656e-01
2.615986153e+11 1.476293233e+17 1.476293233e+17 0.000000000e+00 -6.666666656e-01
2.618095292e+11 1.478674715e+17 1.478674715e+17 0.000000000e+00 -6.666666656e-01
2.620206130e+11 1.481060039e+17 1.481060039e+17 0.000000000e+00 -6.666666656e-01
2.622318671e+11 1.483449210e+17 1.483449210e+17 0.000000000e+00 -6.666666656e-01
2.624432915e+11 1.485842235e+17 1.485842235e+17 0.000000000e+00 -6.666666656e-01
2.626548863e+11 1.488239121e+17 1.488239121e+17 0.000000000e+00 -6.666666656e-01
2.628666518e+11 1.490639873e+17 1.490639873e+17 0.000000000e+00 -6.666666656e-01
2.630785879e+11 1.493044499e+17 1.493044499e+17 0.000000000e+00 -6.666666656e-01
2.632906950e+11 1.495453003e+17 1.495453003e+17 0.000000000e+00 -6.666666656e-01
2.635029731e+11 1.497865392e+17 1.497865392e+17 0.000000000e+00 -6.666666656e-01
2.637154223e+11 1.500281673e+17 1.500281673e+17 0.000000000e+00 -6.666666656e-01
2.639280428e+11 1.502701852e+17 1.502701852e+17 0.000000000e+00 -6.666666656e-01
2.641408347e+11 1.505125935e+17 1.505125935e+17 0.000000000e+00 -6.666666656e-01
2.643537982e+11 1.507553928e+17 1.507553928e+17 0.000000000e+00 -6.666666656e-01
2.645669334e+11 1.509985838e+17 1.509985838e+17 0.000000000e+00 -6.666666656e-01
2.647802404e+11 1.512421671e+17 1.512421671e+17 0.000000000e+00 -6.666666656e-01
2.649937194e+11 1.514861433e+17 1.514861433e+17 0.000000000e+00 -6.666666656e-01
2.652073705e+11 1.517305131e+17 1.517305131e+17 0.000000000e+00 -6.666666656e-01
2.654211939e+11 1.519752772e+17 1.519752772e+17 0.000000000e+00 -6.666666656e-01
2.656351897e+11 1.522204360e+17 1.522204360e+17 0.000000000e+00 -6.666666656e-01
2.658493580e+11 1.524659903e+17 1.524659903e+17 0.000000000e+00 -6.666666656e-01
2.660636990e+11 1.527119408e+17 1.527119408e+17 0.000000000e+00 -6.666666656e-01
2.662782128e+11 1.529582880e+17 1.529582880e+17 0.000000000e+00 -6.666666656e-01
2.664928995e+11 1.532050326e+17 1.532050326e+17 0.000000000e+00 -6.666666656e-01
2.667077594e+11 1.534521752e+17 1.534521752e+17 0.000000000e+00 -6.666666656e-01
2.669227925e+11 1.536997165e+17 1.536997165e+17 0.000000000e+00 -6.666666656e-01
2.671379989e+11 1.539476572e+17 1.539476572e+17 0.000000000e+00 -6.666666656e-01
2.673533788e+11 1.541959978e+17 1.541959978e+17 0.000000000e+00 -6.666666656e-01
2.675689324e+11 1.544447390e+17 1.544447390e+17 0.000000000e+00 -6.666666656e-01
2.677846598e+11 1.546938815e+17 1.546938815e+17 0.000000000e+00 -6.666666656e-01
2.680005612e+11 1.549434258e+17 1.549434258e+17 0.000000000e+00 -6.666666656e-01
2.682166366e+11 1.551933727e+17 1.551933727e+17 0.000000000e+00 -6.666666656e-01
2.684328862e+11 1.554437229e+17 1.554437229e+17 0.000000000e+00 -6.666666656e-01
2.686493101e+11 1.556944768e+17 1.556944768e+17 0.000000000e+00 -6.666666656e-01
2.688659086e+11 1.559456353e+17 1.559456353e+17 0.000000000e+00 -6.666666656e-01
2.690826816e+11 1.561971990e+17 1.561971990e+17 0.000000000e+00 -6.666666656e-01
2.692996295e+11 1.564491684e+17 1.564491684e+17 0.000000000e+00 -6.666666656e-01
2.695167523e+11 1.567015443e+17 1.567015443e+17 0.000000000e+00 -6.666666656e-01
2.697340501e+11 1.569543274e+17 1.569543274e+17 0.000000000e+00 -6.666666656e-01
2.699515231e+11 1.572075182e+17 1.572075182e+17 0.000000000e+00 -6.666666656e-01
2.701691714e+11 1.574611174e+17 1.574611174e+17 0.000000000e+00 -6.666666656e-01
2.703869953e+11 1.577151257e+17 1.577151257e+17 0.000000000e+00 -6.666666656e-01
2.706049947e+11 1.579695438e+17 1.579695438e+17 0.000000000e+00 -6.666666656e-01
2.708231700e+11 1.582243723e+17 1.582243723e+17 0.000000000e+00 -6.666666656e-01
2.710415211e+11 1.584796119e+17 1.584796119e+17 0.000000000e+00 -6.666666656e-01
2.712600482e+11 1.587352632e+17 1.587352632e+17 0.000000000e+00 -6.666666656e-01
2.714787516e+11 1.589913270e+17 1.589913270e+17 0.000000000e+00 -6.666666656e-01
2.716976313e+11 1.592478038e+17 1.592478038e+17 0.000000000e+00 -6.666666656e-01
2.719166874e+11 1.595046943e+17 1.595046943e+17 0.000000000e+00 -6.666666656e-01
2.721359202e+11 1.597619992e+17 1.597619992e+17 0.000000000e+00 -6.666666656e-01
2.723553297e+11 1.600197192e+17 1.600197192e+17 0.000000000e+00 -6.666666656e-01
2.725749161e+11 1.602778550e+17 1.602778550e+17 0.000000000e+00 -6.666666656e-01
2.727946796e+11 1.605364071e+17 1.605364071e+17 0.000000000e+00 -6.666666656e-01
2.730146203e+11 1.607953764e+17 1.607953764e+17 0.000000000e+00 -6.666666656e-01
2.732347382e+11 1.610547633e+17 1.610547633e+17 0.000000000e+00 -6.666666656e-01
2.734550337e+11 1.613145688e+17 1.613145688e+17 0.000000000e+00 -6.666666656e-01
2.736755067e+11 1.615747933e+17 1.615747933e+17 0.000000000e+00 -6.666666656e-01
2.738961576e+11 1.618354376e+17 1.618354376e+17 0.000000000e+00 -6.666666656e-01
2.741169863e+11 1.620965024e+17 1.620965024e+17 0.000000000e+00 -6.666666656e-01
2.743379930e+11 1.623579883e+17 1.623579883e+17 0.000000000e+00 -6.666666656e-01
2.745591780e+11 1.626198960e+17 1.626198960e+17 0.000000000e+00 -6.666666656e-01
2.747805412e+11 1.628822262e+17 1.628822262e+17 0.000000000e+00 -6.666666656e-01
2.750020830e+11 1.631449796e+17 1.631449796e+17 0.000000000e+00 -6.666666656e-01
2.752238034e+11 1.634081569e+17 1.634081569e+17 0.000000000e+00 -6.666666656e-01
2.754457025e+11 1.636717587e+17 1.636717587e+17 0.000000000e+00 -6.666666656e-01
2.756677805e+11 1.639357857e+17 1.639357857e+17 0.000000000e+00 -6.666666656e-01
2.758900376e+11 1.642002386e+17 1.642002386e+17 0.000000000e+00 -6.666666656e-01
2.761124739e+11 1.644651182e+17 1.644651182e+17 0.000000000e+00 -6.666666656e-01
2.763350895e+11 1.647304250e+17 1.647304250e+17 0.000000000e+00 -6.666666656e-01
2.765578846e+11 1.649961599e+17 1.649961599e+17 0.000000000e+00 -6.666666656e-01
2.767808594e+11 1.652623233e+17 1.652623233e+17 0.000000000e+00 -6.666666656e-01
2.770040139e+11 1.655289162e+17 1.655289162e+17 0.000000000e+00 -6.666666656e-01
2.772273483e+11 1.657959391e+17 1.657959391e+17 0.000000000e+00 -6.666666656e-01
2.774508628e+11 1.660633927e+17 1.660633927e+17 0.000000000e+00 -6.666666656e-01
2.776745575e+11 1.663312778e+17 1.663312778e+17 0.000000000e+00 -6.666666656e-01
2.778984325e+11 1.665995951e+17 1.665995951e+17 0.000000000e+00 -6.666666656e-01
2.781224881e+11 1.668683451e+17 1.668683451e+17 0.000000000e+00 -6.666666656e-01
2.783467243e+11 1.671375287e+17 1.671375287e+17 0.000000000e+00 -6.666666656e-01
2.785711412e+11 1.674071466e+17 1.674071466e+17 0.000000000e+00 -6.666666656e-01
2.787957392e+11 1.676771993e+17 1.676771993e+17 0.000000000e+00 -6.666666656e-01
2.790205182e+11 1.679476877e+17 1.679476877e+17 0.000000000e+00 -6.666666657e-01
2.792454784e+11 1.682186125e+17 1.682186125e+17 0.000000000e+00 -6.666666657e-01
2.794706200e+11 1.684899743e+17 1.684899743e+17 0.000000000e+00 -6.666666657e-01
2.796959431e+11 1.687617738e+17 1.687617738e+17 0.000000000e+00 -6.666666657e-01
2.799214479e+11 1.690340118e+17 1.690340118e+17 0.000000000e+00 -6.666666657e-01
2.801471345e+11 1.693066889e+17 1.693066889e+17 0.000000000e+00 -6.666666657e-01
2.803730031e+11 1.695798059e+17 1.695798059e+17 0.000000000e+00 -6.666666657e-01
2.805990538e+11 1.698533635e+17 1.698533635e+17 0.000000000e+00 -6.666666657e-01
2.808252867e+11 1.701273624e+17 1.701273624e+17 0.000000000e+00 -6.666666657e-01
2.810517020e+11 1.704018033e+17 1.704018033e+17 0.000000000e+00 -6.666666657e-01
2.812782999e+11 1.706766869e+17 1.706766869e+17 0.000000000e+00 -6.666666657e-01
2.815050804e+11 1.709520139e+17 1.709520139e+17 0.000000000e+00 -6.666666657e-01
2.817320438e+11 1.712277851e+17 1.712277851e+17 0.000000000e+00 -6.666666657e-01
2.819591902e+11 1.715040011e+17 1.715040011e+17 0.000000000e+00 -6.666666657e-01
2.821865198e+11 1.717806627e+17 1.717806627e+17 0.000000000e+00 -6.666666657e-01
2.824140326e+11 1.720577706e+17 1.720577706e+17 0.000000000e+00 -6.666666657e-01
2.826417288e+11 1.723353256e+17 1.723353256e+17 0.000000000e+00 -6.666666657e-01
2.828696087e+11 1.726133282e+17 1.726133282e+17 0.000000000e+00 -6.666666657e-01
2.830976722e+11 1.728917793e+17 1.728917793e+17 0.000000000e+00 -6.666666657e-01
2.833259197e+11 1.731706796e+17 1.731706796e+17 0.000000000e+00 -6.666666657e-01
2.835543511e+11 1.734500299e+17 1.734500299e+17 0.000000000e+00 -6.666666657e-01
2.837829668e+11 1.737298307e+17 1.737298307e+17 0.000000000e+00 -6.666666657e-01
2.840117667e+11 1.740100829e+17 1.740100829e+17 0.000000000e+00 -6.666666657e-01
2.842407511e+11 1.742907872e+17 1.742907872e+17 0.000000000e+00 -6.666666657e-01
2.844699202e+11 1.745719443e+17 1.745719443e+17 0.000000000e+00 -6.666666657e-01
